product_id,product_code,product_name,issuer,risk_level,product_type,currency,investment_period,min_investment,start_date,end_date,product_category,income_type,nav_date,initial_nav,accumulated_nav,current_nav
1000048889,Z7000925000570,交银理财稳享现金添利（惠享版）68号理财产品,交银理财有限责任公司,一级(低),固定收益类,人民币(CNY),每日,0.01,2025/04/29,2099/12/30,03,03,2025-05-16,1.0,1.0,1.0
1000048890,Z7000925000571,交银理财稳享现金添利（惠享版）70号理财产品,交银理财有限责任公司,一级(低),固定收益类,人民币(CNY),每日,0.01,2025/04/29,2099/12/30,03,03,2025-05-16,1.0,1.0,1.0
1000048892,Z7000925000573,交银理财稳享现金添利（惠享版）71号理财产品,交银理财有限责任公司,一级(低),固定收益类,人民币(CNY),每日,0.01,2025/04/29,2099/12/30,03,03,2025-05-16,1.0,1.0,1.0
1000048899,C1122825000099,萧山农商银行“萧银理财·多利盈”2025年第101期封闭净值型理财产品,浙江萧山农村商业银行股份有限公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),10000,2025/05/23,2026/05/22,01,03,,,,
1000048900,C1122825000106,萧山农商银行“萧银理财·多利盈”2025年第105期封闭净值型理财产品,浙江萧山农村商业银行股份有限公司,二级(中低),固定收益类,人民币(CNY),1-3个月(含),10000,2025/05/21,2025/08/19,01,03,,,,
1000048905,C1122825000101,萧山农商银行“萧银理财·多利盈”2025年第102期封闭净值型理财产品,浙江萧山农村商业银行股份有限公司,二级(中低),固定收益类,人民币(CNY),3-6个月(含),10000,2025/05/19,2025/10/20,01,03,,,,
1000048910,C1122825000103,萧山农商银行“萧银理财·多利盈”2025年第103期封闭净值型理财产品,浙江萧山农村商业银行股份有限公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),10000,2025/05/20,2026/02/13,01,03,,,,
1000048916,C1122825000112,萧山农商银行“萧银理财·多利盈”2025年第104期封闭净值型理财产品,浙江萧山农村商业银行股份有限公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),10000,2025/05/20,2026/05/20,01,03,,,,
1000048956,Z7002725000443,渝农商理财益进臻享封闭式2025年第51222期,渝农商理财有限责任公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),1,2025/05/20,2026/08/20,01,03,,,,
1000048965,Z7001125000290,农银理财农银匠心·灵珑2025年第153期理财产品（优享）,农银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),3-6个月(含),1,2025/05/20,2025/10/30,01,03,,,,
1000049027,Z7003125000086,苏银理财恒源封闭债权197期优选2年,苏银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),1,2025/05/21,2027/06/04,01,03,,,,
1000049070,Z7002025000757,兴银理财稳利恒盈封闭式2025年72期固收类理财产品,兴银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),3-6个月(含),1,2025/05/21,2025/10/29,01,03,,,,
1000049080,Z7003725000198,汇华理财-趋势指南封闭式固定收益类理财产品2590期,汇华理财有限公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),200000,2025/05/23,2026/05/20,01,03,,,,
1000049084,C1124325000077,禾城农商银行丰收 丰禾2025年第092期封闭式净值型理财产品,浙江禾城农村商业银行股份有限公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),10000,2025/05/20,2026/02/25,01,03,,,,
1000049090,C1124325000083,禾城农商银行丰收 丰禾2025年第093期封闭式净值型理财产品,浙江禾城农村商业银行股份有限公司,二级(中低),固定收益类,人民币(CNY),3-6个月(含),10000,2025/05/22,2025/09/02,01,03,,,,
1000049095,C1124325000088,禾城农商银行丰收 丰禾2025年第091期封闭式净值型理财产品,浙江禾城农村商业银行股份有限公司,二级(中低),固定收益类,人民币(CNY),3-6个月(含),10000,2025/05/20,2025/09/02,01,03,,,,
1000049096,C1124325000089,禾城农商银行丰收 丰禾2025年第095期封闭式净值型理财产品（新客专享）,浙江禾城农村商业银行股份有限公司,二级(中低),固定收益类,人民币(CNY),3-6个月(含),10000,2025/05/22,2025/09/02,01,03,,,,
1000049101,C1124325000094,禾城农商银行丰收 丰禾2025年第094期封闭式净值型理财产品,浙江禾城农村商业银行股份有限公司,二级(中低),固定收益类,人民币(CNY),3-6个月(含),10000,2025/05/22,2025/11/18,01,03,,,,
1000049109,C1092625000010,旺息宝2号2512期封闭式净值型理财产品,金华银行股份有限公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),10000,2025/05/20,2026/05/21,01,03,,,,
1000049177,C1125625000033,义乌农商银行“丰收·信福”2025年第37期净值型人民币理财产品,浙江义乌农村商业银行股份有限公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),10000,2025/05/21,2026/02/26,01,03,,,,
1000049179,C1125625000035,义乌农商银行“丰收·信福”2025年第38期净值型人民币理财产品,浙江义乌农村商业银行股份有限公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),10000,2025/05/22,2025/11/26,01,03,,,,
1000049209,C1086225000046,长沙银行金芙蓉2025年长吉15期封闭式净值型理财产品,长沙银行股份有限公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),10000,2025/05/20,2026/08/13,01,03,,,,
1000049223,C1081025000084,大连银行鲲鹏理财汇享封闭净值型理财产品2025年第35期,大连银行股份有限公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),10000,2025/05/23,2026/06/09,01,03,,,,
1000049231,C1081025000092,大连银行鲲鹏理财汇享封闭净值型理财产品2025年第47期（苏州银行）,大连银行股份有限公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),10000,2025/05/22,2025/12/05,01,03,,,,
1000049261,C1123325000041,余姚农村商业银行丰收信福A2025016期封闭净值型理财产品,宁波余姚农村商业银行股份有限公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),30000,2025/05/22,2026/02/13,01,03,,,,
1000049263,C1123325000043,余姚农村商业银行丰收信福C2025021期封闭净值型理财产品,宁波余姚农村商业银行股份有限公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),30000,2025/05/21,2026/05/21,01,03,,,,
1000049265,C1088125000027,鸿运财富2025年15号,齐鲁银行股份有限公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),10000,2025/05/20,2026/06/24,01,03,,,,
1000049276,Z7008425000213,渤银理财理财有术系列持盈增利720天最短持有期固收理财产品1号,渤银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),每日,1,2025/05/20,9999/12/31,03,03,,,,
1000049344,Z7002425000167,徽银理财“安盈”稳利1年固定收益类理财产品250197,徽银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),1,2025/05/22,2026/05/26,01,03,,,,
1000049345,Z7002425000168,徽银理财“安盈”稳利3个月固定收益类理财产品250192,徽银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),3-6个月(含),1,2025/05/20,2025/09/03,01,03,,,,
1000049351,Z7002425000174,徽银理财“安盈”稳利6个月固定收益类理财产品250194,徽银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),3-6个月(含),1,2025/05/21,2025/11/18,01,03,,,,
1000049352,Z7002425000175,徽银理财“智盈”添金目标盈18号理财产品,徽银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),1,2025/05/21,2026/04/16,01,03,,,,
1000049359,C1122125000064,上海农商银行鑫安利封闭式25051期（乡村振兴特别款）人民币理财产品,上海农村商业银行股份有限公司,一级(低),固定收益类,人民币(CNY),3-6个月(含),10000,2025/05/21,2025/09/17,01,03,,,,
1000049362,C1122125000067,上海农商银行鑫安利封闭式25052期（固收增强）人民币理财产品,上海农村商业银行股份有限公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),10000,2025/05/21,2026/08/13,01,03,,,,
1000049377,Z7008125000425,恒丰理财恒惠新丰利第749期,恒丰理财有限责任公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),1,2025/05/21,2025/12/03,01,03,,,,
1000049378,Z7008125000426,恒丰理财恒惠新丰利第748期,恒丰理财有限责任公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),1,2025/05/21,2025/11/28,01,03,,,,
1000049379,Z7008125000427,恒丰理财恒惠新丰利第747期,恒丰理财有限责任公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),1,2025/05/22,2025/11/27,01,03,,,,
1000049462,C1124125000022,苍南农商银行裕仓添利2025014期封闭净值型人民币理财产品,浙江苍南农村商业银行股份有限公司,二级(中低),固定收益类,人民币(CNY),3-6个月(含),10000,2025/05/21,2025/08/27,01,03,,,,
1000049491,C1187325000116,“福瀛家”幸福1号（2025113期）理财产品,宁波东海银行股份有限公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),10000,2025/05/21,2026/04/23,01,03,,,,
1000049493,C1187325000118,“福瀛家”幸福1号（2025112期）理财产品,宁波东海银行股份有限公司,二级(中低),固定收益类,人民币(CNY),3-6个月(含),10000,2025/05/21,2025/11/20,01,03,,,,
1000049529,Z7003925000526,华夏理财固定收益纯债最短持有90天理财产品O款,华夏理财有限责任公司,二级(中低),固定收益类,人民币(CNY),每日,0.01,2025/05/19,9999/12/31,03,03,,,,
1000049536,C1088525000029,益友融通-2025年安益个人金满盈029号理财产品,河北银行股份有限公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),10000,2025/05/22,2025/11/27,01,03,,,,
1000049576,Z7006925000466,浦银理财悦丰利增盈155号理财产品,浦银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),1,2025/05/22,2026/08/06,01,03,,,,
1000049614,Z7008925000256,北银理财京华远见春系列美元天天金1号理财产品,北银理财有限责任公司,一级(低),固定收益类,美元(USD),每日,1,2025/05/21,2099/12/31,03,03,,,,
1000049651,Z7002725000465,渝农商理财益尊金泓江渝传承封闭式2025年第42616期,渝农商理财有限责任公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),1,2025/05/20,2026/03/05,01,03,,,,
1000049723,Z7000925000593,交银理财稳享美元1年封闭式2511理财产品,交银理财有限责任公司,一级(低),固定收益类,美元(USD),6-12个月(含),1,2025/05/21,2026/05/18,01,03,,,,
1000049730,Z7000925000600,交银理财稳享美元6个月封闭式2523理财产品,交银理财有限责任公司,一级(低),固定收益类,美元(USD),3-6个月(含),1,2025/05/21,2025/11/18,01,03,,,,
1000049766,Z7001125000332,农银理财农银安心·灵珑同业存单及存款增强第285期理财产品,农银理财有限责任公司,一级(低),固定收益类,人民币(CNY),6-12个月(含),1,2025/05/20,2025/12/02,01,03,,,,
1000049832,Z7001125000334,农银理财农银匠心·灵珑2025年第173期理财产品（优享）,农银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),1,2025/05/22,2026/01/07,01,03,,,,
1000049849,C1092525000055,金兰花汇富1号2518期,绍兴银行股份有限公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),10000,2025/05/21,2026/06/03,01,03,,,,
1000049855,C1092525000061,金兰花汇富3号2518期,绍兴银行股份有限公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),10000,2025/05/21,2025/12/03,01,03,,,,
1000049865,C1092525000071,金兰花汇富4号2518期,绍兴银行股份有限公司,二级(中低),固定收益类,人民币(CNY),3-6个月(含),10000,2025/05/21,2025/09/03,01,03,,,,
1000049867,Z7008925000274,北银理财京华远见春系列卓远固收封闭式103号理财产品,北银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),3-6个月(含),1,2025/05/22,2025/09/03,01,03,,,,
1000049872,Z7008925000276,北银理财京华远见春系列卓远固收封闭式102号理财产品,北银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),3-6个月(含),1,2025/05/22,2025/09/03,01,03,,,,
1000049875,Z7008925000263,北银理财京华远见春系列卓远固收封闭式94号理财产品,北银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),1,2025/05/22,2026/02/26,01,03,,,,
1000049880,Z7008925000265,北银理财京华远见春系列卓远固收封闭式93号理财产品,北银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),1,2025/05/22,2025/11/26,01,03,,,,
1000049914,C1122925000066,丰收丰润2025年第76期,浙江杭州余杭农村商业银行股份有限公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),10000,2025/05/22,2026/11/19,01,03,,,,
1000049917,C1122925000069,丰收丰润2025年第77期,浙江杭州余杭农村商业银行股份有限公司,二级(中低),固定收益类,人民币(CNY),3-6个月(含),10000,2025/05/22,2025/10/23,01,03,,,,
1000049918,C1122925000070,丰收丰润2025年第75期,浙江杭州余杭农村商业银行股份有限公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),10000,2025/05/20,2026/05/19,01,03,,,,
1000049920,C1122925000072,丰收丰润2025年第74期,浙江杭州余杭农村商业银行股份有限公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),10000,2025/05/20,2026/05/19,01,03,,,,
1000049980,C1109625000023,圳元宝第320期理财产品,深圳农村商业银行股份有限公司,二级(中低),固定收益类,人民币(CNY),3-6个月(含),10000,2025/05/20,2025/11/19,01,03,,,,
1000049992,Z7000925000609,交银理财稳享灵动慧利6个月封闭式196号理财产品,交银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),1,2025/05/22,2025/11/26,01,03,,,,
1000050032,Z7001125000344,农银理财农银进取·灵珑同业存单及存款增强第36期理财产品,农银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),3-6个月(含),1,2025/05/19,2025/11/19,01,03,,,,
1000050033,Z7001125000345,农银理财农银同心·灵珑优选配置第44期理财产品（私行优享）,农银理财有限责任公司,二级(中低),混合类,人民币(CNY),6-12个月(含),1,2025/05/19,2026/02/12,01,03,,,,
1000050034,Z7001125000346,农银理财农银匠心·灵动30天同业存单及存款增强理财产品（致敬军人）,农银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),每日,1,2025/05/19,2035/05/18,03,03,,,,
1000050035,Z7001125000347,农银理财农银同心·灵珑优选配置第43期理财产品（优享）,农银理财有限责任公司,二级(中低),混合类,人民币(CNY),6-12个月(含),1,2025/05/19,2025/12/09,01,03,,,,
1000050036,Z7001125000348,农银理财农银精心·灵珑2025年第9期固定收益类美元理财产品,农银理财有限责任公司,二级(中低),固定收益类,美元(USD),3-6个月(含),1,2025/05/19,2025/09/16,01,03,,,,
1000050037,Z7001125000349,农银理财农银进取·灵珑固收增强第42期理财产品（红利优选）,农银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),1,2025/05/19,2026/12/15,01,03,,,,
1000050039,Z7002625000727,信银理财慧盈象固收增利六个月持有期52号理财产品,信银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),每日,1,2025/05/20,2099/12/29,03,03,,,,
1000050071,Z7001125000350,农银理财农银匠心·灵珑同业存单及存款增强第36期ESG主题理财产品,农银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),3-6个月(含),1,2025/05/19,2025/09/29,01,03,,,,
1000050072,Z7001125000351,农银理财农银安心·灵珑2025年第8期理财产品（鑫享）,农银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),1,2025/05/19,2026/06/18,01,03,,,,
1000050074,Z7001125000353,农银理财农银匠心·灵珑固收增强第70期理财产品（红利成长双享）,农银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),1,2025/05/19,2026/09/03,01,03,,,,
1000050078,Z7008425000223,渤银理财财收有略系列固定收益类二年封闭式理财产品2025年23号,渤银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),1,2025/05/20,2027/06/03,01,03,,,,
1000050111,C1265125000009,“黔农·金百合·花溪农商·诚信福”系列理财产品第110期,贵州花溪农村商业银行股份有限公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),10000,2025/05/21,2026/05/20,01,03,,,,
1000050139,C1114025000139,长春农商银行“长囍系列”2025141期封闭式净值型理财产品,长春农村商业银行股份有限公司,二级(中低),固定收益类,人民币(CNY),3-6个月(含),10000,2025/05/20,2025/11/20,01,03,,,,
1000050141,C1114025000141,长春农商银行“长囍系列”2025140期封闭式净值型理财产品,长春农村商业银行股份有限公司,二级(中低),固定收益类,人民币(CNY),3-6个月(含),10000,2025/05/20,2025/09/25,01,03,,,,
1000050177,Z7002025000789,兴银理财稳利恒盈封闭式2025年423期固收类理财产品,兴银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),3-6个月(含),1,2025/05/21,2025/09/09,01,03,,,,
1000050180,Z7002025000792,兴银理财稳利恒盈封闭式2025年424期固收类理财产品,兴银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),3-6个月(含),1,2025/05/21,2025/08/26,01,03,,,,
1000050199,Z7002025000811,兴银理财稳利恒盈封闭式2025年420期固收类理财产品,兴银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),3-6个月(含),1,2025/05/22,2025/11/05,01,03,,,,
1000050206,Z7003525000246,青银理财璀璨人生成就系列碳中和主题人民币理财计划（固收共享）2025年244期,青银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),1,2025/05/22,2026/02/25,01,03,,,,
1000050208,Z7003525000247,青银理财璀璨人生成就系列人民币理财计划（低波共享）2025年252期,青银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),1,2025/05/23,2026/06/12,01,03,,,,
1000050209,Z7003525000248,青银理财璀璨人生成就系列低波人民币理财计划（陪伴款）2025年256期,青银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),1,2025/05/20,2026/06/10,01,03,,,,
1000050211,Z7003525000250,青银理财璀璨人生成就系列人民币理财计划2025年264期（固收微含权）,青银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),1,2025/05/22,2026/06/05,01,03,,,,
1000050212,Z7003525000251,青银理财璀璨人生成就系列人民币理财计划2025年268期（固收增强）,青银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),1,2025/05/22,2026/06/05,01,03,,,,
1000050213,Z7003525000252,青银理财璀璨人生成就系列丰收封闭式人民币理财计划2025年272期,青银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),1,2025/05/20,2026/05/14,01,03,,,,
1000050215,Z7003525000254,青银理财璀璨人生成就系列人民币理财计划2025年280期（联莲财富）,青银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),1,2025/05/23,2026/06/12,01,03,,,,
1000050216,Z7003525000255,青银理财璀璨人生成就系列人民币理财计划（低波共享）2025年284期,青银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),1,2025/05/22,2026/02/25,01,03,,,,
1000050221,Z7003525000259,青银理财璀璨人生成就系列人民币理财计划2025年259期,青银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),1,2025/05/20,2026/06/05,01,03,,,,
1000050225,Z7003525000263,青银理财璀璨人生成就系列丰收封闭式人民币理财计划2025年275期,青银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),1,2025/05/22,2026/06/10,01,03,,,,
1000050321,Z7003225000127,南银理财鼎瑞汇鑫桂鑫稳两年12期封闭式公募人民币理财产品,南银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),1,2025/05/21,2027/06/16,01,03,,,,
1000050378,Z7002425000176,徽银理财“安盈”稳利1年固定收益类理财产品250203,徽银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),1,2025/05/22,2026/05/26,01,03,,,,
1000050415,C1088025000032,麒麟赢佳-祥瑞舒心第510期,石嘴山银行股份有限公司,二级(中低),固定收益类,人民币(CNY),3-6个月(含),10000,2025/05/22,2025/08/28,01,03,,,,
1000050418,Z7008425000228,渤银理财财收有略系列固定收益类一年封闭式理财产品聚宝2号,渤银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),1,2025/05/20,2026/05/14,01,03,,,,
1000050448,Z7001425000830,阳光金丰利648期,光大理财有限责任公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),1,2025/05/21,2028/05/22,01,03,,,,
1000050505,C1087725000054,乌银利鑫系列2025年第59期,乌海银行股份有限公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),10000,2025/05/21,2025/11/26,01,03,,,,
1000050507,C1087725000056,乌银利鑫系列2025年第58期,乌海银行股份有限公司,二级(中低),固定收益类,人民币(CNY),3-6个月(含),10000,2025/05/21,2025/09/03,01,03,,,,
1000050509,Z7001125000374,农银理财农银精心·灵珑2025年第80期固定收益类美元理财产品,农银理财有限责任公司,二级(中低),固定收益类,美元(USD),6-12个月(含),1,2025/05/22,2025/11/26,01,03,,,,
1000050529,Z7000825000700,工银理财·鑫悦中证1000看涨鲨鱼鳍策略固定收益类封闭式理财产品（25GS6706）,工银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),1,2025/05/22,2026/03/04,01,03,,,,
1000050535,C1081225000034,抚顺银行启运鑫基汇系列理财计划2025年第36期,抚顺银行股份有限公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),10000,2025/05/20,2026/05/20,01,03,,,,
1000050536,C1081225000035,抚顺银行启运鑫基汇系列理财计划2025年第35期,抚顺银行股份有限公司,二级(中低),固定收益类,人民币(CNY),3-6个月(含),10000,2025/05/20,2025/11/19,01,03,,,,
1000050537,C1081225000036,抚顺银行启运鑫基汇系列理财计划2025年第34期,抚顺银行股份有限公司,二级(中低),固定收益类,人民币(CNY),1-3个月(含),10000,2025/05/20,2025/08/20,01,03,,,,
1000050539,C1206125000023,“金浪花”2025年22期净值型人民币理财产品,大连农村商业银行股份有限公司,二级(中低),固定收益类,人民币(CNY),3-6个月(含),10000,2025/05/20,2026/01/07,01,03,,,,
1000050554,Z7003225000131,南银理财珠联璧合鑫逸稳三个月83期封闭式公募人民币理财产品,南银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),3-6个月(含),1,2025/05/21,2025/08/28,01,03,,,,
1000050555,Z7003225000130,南银理财珠联璧合鑫逸稳两年118期封闭式公募人民币理财产品,南银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),1,2025/05/21,2027/06/16,01,03,,,,
1000050556,Z7003225000132,南银理财珠联璧合鑫逸稳一年222期封闭式公募人民币理财产品,南银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),1,2025/05/21,2026/06/24,01,03,,,,
1000050557,Z7003225000133,南银理财珠联璧合鑫逸稳半年125期封闭式公募人民币理财产品,南银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),1,2025/05/21,2025/12/03,01,03,,,,
1000050654,Z7009825000032,法巴农银理财珐琅青固定收益类30天最短持有期1号（私行尊享）,法巴农银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),每日,1,2025/05/27,2099/12/31,03,03,,,,
1000050655,Z7009825000033,法巴农银理财珐琅蓝固定收益类720天最短持有期1号,法巴农银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),每日,1,2025/05/27,2099/12/31,03,03,,,,
1000050660,Z7009825000034,法巴农银理财珐琅金固收增强120天最短持有期1号,法巴农银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),每日,1,2025/05/27,2099/12/31,03,03,,,,
1000050662,Z7009825000031,法巴农银理财珐琅金固收增强封闭式C015期,法巴农银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),1,2025/05/22,2026/06/29,01,03,,,,
1000050663,C1290125000079,中原银行稳健增利2025年第78期理财产品,中原银行股份有限公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),10000,2025/05/22,2026/07/07,01,03,,,,
1000050664,C1290125000080,中原银行稳健增利2025年第77期理财产品,中原银行股份有限公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),10000,2025/05/22,2026/04/07,01,03,,,,
1000050665,C1290125000081,中原银行稳健增利2025年第76期理财产品,中原银行股份有限公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),10000,2025/05/22,2026/01/06,01,03,,,,
1000050684,Z7002225000163,幸福99丰裕固收763天25096期理财,杭银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),1,2025/05/22,2027/06/24,01,03,,,,
1000050685,Z7002225000164,幸福99丰裕固收（幸福金桂）386天25095期理财,杭银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),1,2025/05/20,2026/06/10,01,03,,,,
1000050686,Z7002225000165,幸福99颐养天年（年分红）1099天25005期理财,杭银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),3年以上,1000,2025/05/21,2028/05/24,01,03,,,,
1000050687,Z7002225000166,幸福99丰裕固收（惠享款）763天25097期理财,杭银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),1,2025/05/22,2027/06/24,01,03,,,,
1000050688,Z7002225000167,幸福99丰裕固收386天25093期理财,杭银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),1,2025/05/20,2026/06/10,01,03,,,,
1000050726,Z7002625000772,信银理财慧盈象固收增利共富共创十三个月封闭式1号理财产品,信银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),1,2025/05/20,2026/07/01,01,03,,,,
1000050802,Z7001625000496,招银理财招睿金鼎90天持有期1号固定收益类理财计划,招银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),每日,0.01,2025/05/21,2055/05/21,03,03,,,,
1000050841,Z7003725000203,汇华理财-财富灯塔稳享封闭式固定收益类理财产品2594期,汇华理财有限公司,一级(低),固定收益类,美元(USD),3-6个月(含),1,2025/05/22,2025/11/19,01,03,,,,
1000050848,Z7003725000210,汇华理财-财富灯塔稳享封闭式固定收益类理财产品2596期,汇华理财有限公司,一级(低),固定收益类,美元(USD),6-12个月(含),1,2025/05/22,2026/02/11,01,03,,,,
1000050874,Z7001625000499,招银理财招睿增利精选定开3号固定收益类理财计划,招银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),1,2025/05/20,2099/12/31,03,03,,,,
1000050902,C1091125000039,西安银行金丝路聚利盈系列封闭式净值型理财产品2025年第40期,西安银行股份有限公司,二级(中低),固定收益类,人民币(CNY),3-6个月(含),10000,2025/05/22,2025/08/28,01,03,,,,
1000050905,C1091125000042,西安银行金丝路聚利盈系列封闭式净值型理财产品2025年第42期(代发专属),西安银行股份有限公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),10000,2025/05/23,2026/05/22,01,03,,,,
1000050907,C1091125000044,西安银行金丝路聚利盈系列封闭式净值型理财产品2025年第41期,西安银行股份有限公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),10000,2025/05/23,2025/12/04,01,03,,,,
1000050914,Z7001625000502,招银理财招睿增利精选定开（ESG科技款）1号固定收益类理财计划,招银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),1,2025/05/27,2099/12/31,03,03,,,,
1000051020,C1131225000006,金米嘉富最短持有30天,广州农村商业银行股份有限公司,二级(中低),固定收益类,人民币(CNY),每日,10000,2025/05/22,2099/12/31,03,03,,,,
1000051049,C1109625000024,圳元宝第321期理财产品,深圳农村商业银行股份有限公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),10000,2025/05/22,2026/05/22,01,03,,,,
1000051089,Z7002225000171,幸福99丰裕美满固收（安享优选）2519期美元理财,杭银理财有限责任公司,二级(中低),固定收益类,美元(USD),3-6个月(含),1,2025/05/22,2025/09/01,01,03,,,,
1000051091,Z7002225000173,幸福99丰裕美满固收（安享优选）2520期美元理财,杭银理财有限责任公司,二级(中低),固定收益类,美元(USD),6-12个月(含),1,2025/05/21,2026/05/20,01,03,,,,
1000051197,Z7000825000724,工银理财·鑫得利固定收益类封闭式理财产品长辈专属（福满系列25GS2093）,工银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),1,2025/05/22,2026/05/13,01,03,,,,
